Playoffs	Round	Weight Class	Fight Number	Team Name 1	First Name 1	Last Name 1	Score 1	Subscore 1	Ippon 1	Wazaari 1	Yuko 1	Koka 1	Shido 1	HSM 1	Team Name 2	First Name 2	Last Name 2	Score 2	Subscore 2	Ippon 2	Wazaari 2	Yuko 2	Koka 2	Shido 2	HSM 2	Source
G	1	-48 kg	0	JC Wimpassing Sparkasse	Katharina	Schöffauer	1	10	1	0	0	0	0	0	UJZ Mühlviertel			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-52 kg	1	JC Wimpassing Sparkasse	Lisa	Grabner	1	10	1	0	0	0	0	0	UJZ Mühlviertel	Andrea	Dall	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-57 kg	2	JC Wimpassing Sparkasse	Sabrina	Bauer	1	7	0	1	0	0	0	0	UJZ Mühlviertel	Pamela-Denise	Neubauer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-63 kg	3	JC Wimpassing Sparkasse	Tina	Reiter	1	10	1	0	0	0	0	0	UJZ Mühlviertel	Kathrin	Schlögl	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-70 kg	4	JC Wimpassing Sparkasse	Michaela	Polleres	1	10	1	3	0	0	0	0	UJZ Mühlviertel	Rebekka	Autengruber	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-78 kg	5	JC Wimpassing Sparkasse	Marlene	Hunger	0	0	0	0	0	0	2	0	UJZ Mühlviertel	Heidrun	Genzecker	1	7	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+78 kg	6	JC Wimpassing Sparkasse	Sarah	Mairhofer	1	7	0	2	0	0	1	0	UJZ Mühlviertel	Marianne	Hollensteiner	0	0	0	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-48 kg	7	JC Wimpassing Sparkasse	Teresa	Bauer	1	10	1	0	0	0	0	0	UJZ Mühlviertel			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-52 kg	8	JC Wimpassing Sparkasse	Lisa	Grabner	1	1	0	0	0	0	0	0	UJZ Mühlviertel	Andrea	Dall	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-57 kg	9	JC Wimpassing Sparkasse	Sabrina	Bauer	0	0	0	0	0	0	0	0	UJZ Mühlviertel	Pamela-Denise	Neubauer	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-63 kg	10	JC Wimpassing Sparkasse	Tina	Reiter	1	10	1	1	0	0	0	0	UJZ Mühlviertel	Kathrin	Schlögl	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-70 kg	11	JC Wimpassing Sparkasse	Daniela	Polleres	1	7	0	1	0	0	0	0	UJZ Mühlviertel	Rebekka	Autengruber	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-78 kg	12	JC Wimpassing Sparkasse	Michaela	Polleres	1	10	1	1	0	0	0	0	UJZ Mühlviertel	Heidrun	Genzecker	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+78 kg	13	JC Wimpassing Sparkasse	Sarah	Mairhofer	0	0	0	1	0	0	0	0	UJZ Mühlviertel	Marianne	Hollensteiner	1	10	1	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-48 kg	0	Judoteam SHIAI DO	Mara	Kraft	1	10	0	0	0	0	0	0	ESV Sanjindo			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-52 kg	1	Judoteam SHIAI DO			0	0	0	0	0	0	0	0	ESV Sanjindo	Lisa	Dengg	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-57 kg	2	Judoteam SHIAI DO	Christina	Winter	0	0	0	0	0	0	0	0	ESV Sanjindo	Magdalena	Lackner	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-63 kg	3	Judoteam SHIAI DO	Anna	Dengg	1	1	0	0	0	0	0	0	ESV Sanjindo	Julia	Laber	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-70 kg	4	Judoteam SHIAI DO	Catharina	Ras	0	0	0	0	0	0	0	0	ESV Sanjindo	Christina	Raffler	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-78 kg	5	Judoteam SHIAI DO	Susanne	Lechner	0	0	0	0	0	0	0	0	ESV Sanjindo	Melanie	Niederdorfer	1	7	0	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+78 kg	6	Judoteam SHIAI DO			0	0	0	0	0	0	0	0	ESV Sanjindo	Maria	Höllwart	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-48 kg	7	Judoteam SHIAI DO	Mara	Kraft	1	10	0	0	0	0	0	0	ESV Sanjindo			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-52 kg	8	Judoteam SHIAI DO			0	0	0	0	0	0	0	0	ESV Sanjindo	Lisa	Dengg	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-57 kg	9	Judoteam SHIAI DO	Christina	Winter	0	0	0	0	0	0	0	0	ESV Sanjindo	Magdalena	Lackner	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-63 kg	10	Judoteam SHIAI DO	Anna	Dengg	0	0	0	1	0	0	0	0	ESV Sanjindo	Julia	Laber	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-70 kg	11	Judoteam SHIAI DO	Catharina	Ras	0	0	0	0	0	0	0	0	ESV Sanjindo	Melanie	Niederdorfer	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-78 kg	12	Judoteam SHIAI DO	Susanne	Lechner	1	7	0	1	0	0	0	0	ESV Sanjindo	Christina	Raffler	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+78 kg	13	Judoteam SHIAI DO			0	0	0	0	0	0	0	0	ESV Sanjindo	Alexandra	Rohrmoser	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-48 kg	0	Judoteam SHIAI DO	Mara	Kraft	1	10	0	2	0	0	0	0	JC Wimpassing Sparkasse	Teresa	Bauer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-52 kg	1	Judoteam SHIAI DO	Lisa-Marie	Winter	0	0	0	0	0	0	0	0	JC Wimpassing Sparkasse	Lisa	Grabner	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-57 kg	2	Judoteam SHIAI DO	Anna	Dengg	1	10	0	0	0	0	0	0	JC Wimpassing Sparkasse	Sabrina	Bauer	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-63 kg	3	Judoteam SHIAI DO	Laura	Kallinger	0	0	0	0	0	0	0	0	JC Wimpassing Sparkasse	Tina	Reiter	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-70 kg	4	Judoteam SHIAI DO	Catharina	Ras	0	0	0	0	0	0	0	0	JC Wimpassing Sparkasse	Michaela	Polleres	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-78 kg	5	Judoteam SHIAI DO	Susanne	Lechner	1	7	0	1	0	0	1	0	JC Wimpassing Sparkasse	Marlene	Hunger	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+78 kg	6	Judoteam SHIAI DO	Natascha	Pircher	1	10	1	0	0	0	2	0	JC Wimpassing Sparkasse	Sarah	Mairhofer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-48 kg	7	Judoteam SHIAI DO	Mara	Kraft	1	10	0	2	0	0	0	0	JC Wimpassing Sparkasse	Teresa	Bauer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-52 kg	8	Judoteam SHIAI DO	Lisa-Marie	Winter	0	0	0	0	0	0	0	0	JC Wimpassing Sparkasse	Lisa	Grabner	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-57 kg	9	Judoteam SHIAI DO	Anna	Dengg	1	10	0	0	0	0	0	0	JC Wimpassing Sparkasse	Sabrina	Bauer	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-63 kg	10	Judoteam SHIAI DO	Laura	Kallinger	0	0	0	0	0	0	0	0	JC Wimpassing Sparkasse	Tina	Reiter	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-70 kg	11	Judoteam SHIAI DO	Catharina	Ras	0	0	0	0	0	0	0	0	JC Wimpassing Sparkasse	Daniela	Polleres	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-78 kg	12	Judoteam SHIAI DO	Susanne	Lechner	0	0	0	0	0	0	0	0	JC Wimpassing Sparkasse	Michaela	Polleres	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+78 kg	13	Judoteam SHIAI DO	Natascha	Pircher	0	0	0	0	0	0	0	0	JC Wimpassing Sparkasse	Sarah	Mairhofer	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-48 kg	0	UJZ Mühlviertel	Hannah	Füreder	0	0	0	0	0	0	1	0	Judoteam SHIAI DO	Mara	Kraft	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-52 kg	1	UJZ Mühlviertel	Andrea	Dall	1	7	0	1	0	0	2	0	Judoteam SHIAI DO	Lisa-Marie	Winter	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-57 kg	2	UJZ Mühlviertel	Pamela-Denise	Neubauer	0	0	0	0	0	0	0	0	Judoteam SHIAI DO	Anna	Dengg	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-63 kg	3	UJZ Mühlviertel	Kathrin	Schlögl	0	0	0	0	0	0	1	0	Judoteam SHIAI DO	Susanne	Lechner	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-70 kg	4	UJZ Mühlviertel	Rebekka	Autengruber	1	10	1	0	0	0	0	0	Judoteam SHIAI DO	Catharina	Ras	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-78 kg	5	UJZ Mühlviertel	Helene	Wolfmayr	0	0	0	0	0	0	0	0	Judoteam SHIAI DO	Natascha	Pircher	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+78 kg	6	UJZ Mühlviertel	Marianne	Hollensteiner	1	10	0	0	0	0	0	0	Judoteam SHIAI DO			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-48 kg	7	UJZ Mühlviertel	Hannah	Füreder	0	0	0	0	0	0	1	0	Judoteam SHIAI DO	Mara	Kraft	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-52 kg	8	UJZ Mühlviertel	Andrea	Dall	1	10	0	2	0	0	0	0	Judoteam SHIAI DO	Lisa-Marie	Winter	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-57 kg	9	UJZ Mühlviertel	Pamela-Denise	Neubauer	0	0	0	0	0	0	0	0	Judoteam SHIAI DO	Anna	Dengg	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-63 kg	10	UJZ Mühlviertel	Kathrin	Schlögl	0	0	0	0	0	0	0	0	Judoteam SHIAI DO	Susanne	Lechner	1	10	0	2	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-70 kg	11	UJZ Mühlviertel	Rebekka	Autengruber	0	0	0	0	0	0	0	0	Judoteam SHIAI DO	Natascha	Pircher	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-78 kg	12	UJZ Mühlviertel	Lisa	Schinkinger	1	10	0	0	0	0	0	0	Judoteam SHIAI DO			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+78 kg	13	UJZ Mühlviertel	Marianne	Hollensteiner	1	10	0	0	0	0	0	0	Judoteam SHIAI DO			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-48 kg	0	UJZ Mühlviertel	Hannah	Füreder	0	0	0	0	0	0	0	0	café+co Wien	Katharina	Tanzer	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-52 kg	1	UJZ Mühlviertel	Andrea	Dall	1	10	1	0	0	0	0	0	café+co Wien	Marisa	Andrich	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-57 kg	2	UJZ Mühlviertel	Pamela-Denise	Neubauer	0	0	0	0	0	0	0	0	café+co Wien	Lisa	Gfrerer	1	10	1	1	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-63 kg	3	UJZ Mühlviertel	Kathrin	Schlögl	0	0	0	0	0	0	2	0	café+co Wien	Daniela	Gangl	1	7	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-70 kg	4	UJZ Mühlviertel	Sarah	Jonas	0	0	0	0	0	0	0	0	café+co Wien	Narges	Mohseni Farshbaf	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-78 kg	5	UJZ Mühlviertel	Lisa	Schinkinger	0	0	0	0	0	0	1	0	café+co Wien	Raphaela	Findeis	1	7	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+78 kg	6	UJZ Mühlviertel	Marianne	Hollensteiner	1	10	1	0	0	0	0	0	café+co Wien	Anne	Kreppenhofer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-48 kg	7	UJZ Mühlviertel	Hannah	Füreder	0	0	0	0	0	0	0	0	café+co Wien	Katharina	Tanzer	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-52 kg	8	UJZ Mühlviertel	Andrea	Dall	1	10	1	1	0	0	0	0	café+co Wien	Marisa	Andrich	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-57 kg	9	UJZ Mühlviertel	Pamela-Denise	Neubauer	0	0	0	0	0	0	0	0	café+co Wien	Lisa	Gfrerer	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-63 kg	10	UJZ Mühlviertel	Kathrin	Schlögl	0	0	0	0	0	0	2	1	café+co Wien	Daniela	Gangl	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-70 kg	11	UJZ Mühlviertel	Sarah	Jonas	0	0	0	0	0	0	0	0	café+co Wien	Narges	Mohseni Farshbaf	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-78 kg	12	UJZ Mühlviertel	Lisa	Schinkinger	0	0	0	0	0	0	0	0	café+co Wien	Raphaela	Findeis	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+78 kg	13	UJZ Mühlviertel	Marianne	Hollensteiner	1	10	1	0	0	0	0	0	café+co Wien	Daniela	Markhart	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-48 kg	0	JC Wimpassing Sparkasse	Katharina	Schöffauer	0	0	0	1	0	0	0	0	café+co Wien	Katharina	Tanzer	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-52 kg	1	JC Wimpassing Sparkasse	Sarah	Strohmayer	1	7	0	1	0	0	0	0	café+co Wien	Jacqueline	Springer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-57 kg	2	JC Wimpassing Sparkasse	Lisa	Grabner	1	10	1	1	0	0	0	0	café+co Wien	Lisa	Gfrerer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-63 kg	3	JC Wimpassing Sparkasse	Tina	Reiter	1	10	0	2	0	0	0	0	café+co Wien	Daniela	Gangl	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-70 kg	4	JC Wimpassing Sparkasse	Michaela	Polleres	1	10	1	0	0	0	0	0	café+co Wien	Raphaela	Findeis	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-78 kg	5	JC Wimpassing Sparkasse	Sarah	Mairhofer	0	0	0	0	0	0	1	0	café+co Wien	Narges	Mohseni Farshbaf	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+78 kg	6	JC Wimpassing Sparkasse	Marlene	Hunger	1	10	1	0	0	0	0	0	café+co Wien	Anne	Kreppenhofer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-48 kg	7	JC Wimpassing Sparkasse	Katharina	Schöffauer	0	0	0	0	0	0	0	0	café+co Wien	Katharina	Tanzer	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-52 kg	8	JC Wimpassing Sparkasse	Sarah	Strohmayer	1	10	0	2	0	0	0	0	café+co Wien	Sarah	Krames	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-57 kg	9	JC Wimpassing Sparkasse	Lisa	Grabner	1	10	0	2	0	0	0	0	café+co Wien	Lisa	Gfrerer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-63 kg	10	JC Wimpassing Sparkasse	Tina	Reiter	1	10	1	0	0	0	0	0	café+co Wien	Daniela	Gangl	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-70 kg	11	JC Wimpassing Sparkasse	Daniela	Polleres	0	0	0	0	0	0	1	0	café+co Wien	Raphaela	Findeis	1	10	0	2	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-78 kg	12	JC Wimpassing Sparkasse	Marlene	Hunger	0	0	0	0	0	0	0	0	café+co Wien	Narges	Mohseni Farshbaf	1	10	0	2	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+78 kg	13	JC Wimpassing Sparkasse	Michaela	Polleres	1	10	1	0	0	0	0	0	café+co Wien	Anne	Kreppenhofer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-48 kg	0	ESV Sanjindo	Nina	Bärnthaler	1	10	0	2	0	0	0	0	JC Wimpassing Sparkasse	Teresa	Bauer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-52 kg	1	ESV Sanjindo	Lisa	Dengg	1	10	0	1	0	0	1	0	JC Wimpassing Sparkasse	Sarah	Strohmayer	0	0	0	1	0	0	2	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-57 kg	2	ESV Sanjindo	Magdalena	Lackner	0	0	0	0	0	0	0	0	JC Wimpassing Sparkasse	Lisa	Grabner	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-63 kg	3	ESV Sanjindo	Stefanie	Hutter	1	10	0	0	0	0	1	0	JC Wimpassing Sparkasse	Sabrina	Bauer	0	0	0	0	0	0	2	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-70 kg	4	ESV Sanjindo	Tina	Neuhauser	0	0	0	0	0	0	0	0	JC Wimpassing Sparkasse	Daniela	Polleres	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
